timestamp,power(W)
1717695920,
1717695986,
1717696051,
1717696169,
1717696286,
1717696356,
1717696421,
1717696486,
1717696529,
1717696594,
timestamp,power(W)
1717696659,
1717696724,
1717696789,
1717696854,
1717696919,
1717696983,
1717697043,
1717697103,
1717697163,
1717697223,
1717697283,
